inventory_id,product_id,warehouse_id,stock_quantity,reorder_level,last_updated
5582,1117,2,126,32,2026-03-02
5583,1117,3,436,38,2026-02-16
5584,1117,4,115,62,2026-03-04
5585,1117,5,469,55,2026-03-04
5586,1118,1,236,33,2026-02-19
5587,1118,2,158,84,2026-02-24
5588,1118,3,391,70,2026-03-04
5589,1118,4,228,79,2026-03-08
5590,1118,5,319,25,2026-03-04
5591,1119,1,302,46,2026-03-04
5592,1119,2,364,43,2026-02-22
5593,1119,3,183,36,2026-02-12
5594,1119,4,85,32,2026-02-26
5595,1119,5,82,78,2026-03-10
5596,1120,1,440,96,2026-03-10
5597,1120,2,332,36,2026-02-24
5598,1120,3,143,97,2026-03-10
5599,1120,4,483,67,2026-02-28
5600,1120,5,445,66,2026-03-08
5601,1121,1,92,81,2026-03-12
5602,1121,2,199,27,2026-03-04
5603,1121,3,433,84,2026-02-14
5604,1121,4,227,49,2026-03-12
5605,1121,5,440,73,2026-03-02
5606,1122,1,308,32,2026-02-17
5607,1122,2,271,61,2026-02-11
5608,1122,3,342,80,2026-03-06
5609,1122,4,158,91,2026-02-28
5610,1122,5,406,50,2026-03-01
5611,1123,1,68,39,2026-02-21
5612,1123,2,330,82,2026-03-06
5613,1123,3,439,98,2026-03-03
5614,1123,4,260,35,2026-03-10
5615,1123,5,73,75,2026-02-24
5616,1124,1,71,73,2026-02-20
5617,1124,2,276,95,2026-03-01
5618,1124,3,127,38,2026-02-19
5619,1124,4,97,75,2026-03-06
5620,1124,5,428,90,2026-02-21
5621,1125,1,111,57,2026-03-09
5622,1125,2,446,46,2026-03-02
5623,1125,3,78,74,2026-03-12
5624,1125,4,54,47,2026-03-10
5625,1125,5,214,28,2026-02-11
5626,1126,1,149,53,2026-03-09
5627,1126,2,323,29,2026-03-12
5628,1126,3,32,74,2026-03-05
5629,1126,4,331,43,2026-02-13
5630,1126,5,420,22,2026-02-14
5631,1127,1,20,28,2026-02-26
5632,1127,2,387,68,2026-03-03
5633,1127,3,86,95,2026-02-19
5634,1127,4,411,57,2026-02-14
5635,1127,5,327,38,2026-03-09
5636,1128,1,44,42,2026-02-16
5637,1128,2,34,76,2026-02-12
5638,1128,3,110,49,2026-02-23
5639,1128,4,327,69,2026-02-13
5640,1128,5,467,25,2026-02-18
5641,1129,1,498,84,2026-03-11
5642,1129,2,116,37,2026-03-05
5643,1129,3,380,49,2026-03-03
5644,1129,4,457,91,2026-02-18
5645,1129,5,217,51,2026-02-23
5646,1130,1,180,37,2026-02-20
5647,1130,2,236,50,2026-02-20
5648,1130,3,303,34,2026-02-25
5649,1130,4,364,74,2026-03-12
5650,1130,5,127,77,2026-03-10
5651,1131,1,73,93,2026-03-11
5652,1131,2,287,32,2026-02-12
5653,1131,3,385,70,2026-02-23
5654,1131,4,214,100,2026-02-19
5655,1131,5,473,23,2026-02-28
5656,1132,1,500,36,2026-03-08
5657,1132,2,376,81,2026-02-17
5658,1132,3,253,24,2026-03-11
5659,1132,4,28,24,2026-02-27
5660,1132,5,16,86,2026-02-16
5661,1133,1,223,20,2026-02-28
5662,1133,2,465,97,2026-03-08
5663,1133,3,180,52,2026-03-01
5664,1133,4,71,29,2026-02-15
5665,1133,5,1,21,2026-02-11
5666,1134,1,255,100,2026-02-13
5667,1134,2,204,64,2026-03-03
5668,1134,3,425,51,2026-02-18
5669,1134,4,429,86,2026-03-07
5670,1134,5,2,71,2026-02-19
5671,1135,1,95,68,2026-03-05
5672,1135,2,163,97,2026-02-15
5673,1135,3,252,98,2026-03-10
5674,1135,4,397,76,2026-03-09
5675,1135,5,7,29,2026-02-11
5676,1136,1,210,75,2026-02-18
5677,1136,2,256,66,2026-02-14
5678,1136,3,179,55,2026-02-28
5679,1136,4,63,35,2026-02-26
5680,1136,5,92,39,2026-02-16
5681,1137,1,179,95,2026-03-07
5682,1137,2,81,43,2026-03-10
5683,1137,3,493,98,2026-03-11
5684,1137,4,395,79,2026-03-06
5685,1137,5,335,24,2026-03-07
5686,1138,1,164,80,2026-02-21
5687,1138,2,486,21,2026-03-02
5688,1138,3,13,82,2026-03-10
5689,1138,4,200,63,2026-02-25
5690,1138,5,213,97,2026-03-01
5691,1139,1,389,59,2026-02-24
5692,1139,2,242,91,2026-02-15
5693,1139,3,244,43,2026-03-08
5694,1139,4,200,71,2026-03-04
5695,1139,5,413,73,2026-02-12
5696,1140,1,204,71,2026-02-24
5697,1140,2,124,73,2026-02-27
5698,1140,3,476,36,2026-02-16
5699,1140,4,39,79,2026-03-03
5700,1140,5,12,79,2026-03-10
5701,1141,1,199,49,2026-02-17
5702,1141,2,205,86,2026-02-27
5703,1141,3,475,42,2026-02-16
5704,1141,4,239,66,2026-03-09
5705,1141,5,63,59,2026-02-28
5706,1142,1,393,42,2026-03-02
5707,1142,2,15,30,2026-02-18
5708,1142,3,273,45,2026-03-02
5709,1142,4,444,98,2026-03-01
5710,1142,5,297,46,2026-03-06
5711,1143,1,329,44,2026-02-22
5712,1143,2,433,74,2026-03-11
5713,1143,3,364,89,2026-02-24
5714,1143,4,37,67,2026-02-16
5715,1143,5,359,95,2026-02-12
5716,1144,1,420,48,2026-02-14
5717,1144,2,488,51,2026-03-03
5718,1144,3,145,27,2026-03-05
5719,1144,4,57,20,2026-02-17
5720,1144,5,382,84,2026-02-21
5721,1145,1,206,65,2026-02-21
5722,1145,2,429,41,2026-03-03
5723,1145,3,128,44,2026-03-10
5724,1145,4,381,35,2026-02-24
5725,1145,5,259,100,2026-02-19
5726,1146,1,41,49,2026-02-20
5727,1146,2,5,49,2026-03-06
5728,1146,3,291,25,2026-02-17
5729,1146,4,362,43,2026-02-24
5730,1146,5,227,50,2026-02-23
5731,1147,1,288,23,2026-03-08
5732,1147,2,172,41,2026-02-24
5733,1147,3,14,45,2026-03-12
5734,1147,4,376,28,2026-03-06
5735,1147,5,52,99,2026-02-28
5736,1148,1,135,78,2026-03-10
5737,1148,2,67,75,2026-02-25
5738,1148,3,70,58,2026-03-01
5739,1148,4,179,100,2026-02-17
5740,1148,5,2,51,2026-03-04
5741,1149,1,52,73,2026-02-28
5742,1149,2,138,94,2026-02-20
5743,1149,3,45,99,2026-03-05
5744,1149,4,414,77,2026-02-13
5745,1149,5,68,42,2026-02-16
5746,1150,1,358,67,2026-03-01
5747,1150,2,248,30,2026-02-21
5748,1150,3,46,24,2026-02-12
5749,1150,4,402,29,2026-03-07
5750,1150,5,91,41,2026-03-11
5751,1151,1,53,38,2026-02-27
5752,1151,2,143,100,2026-02-23
5753,1151,3,225,84,2026-03-11
5754,1151,4,269,57,2026-02-27
5755,1151,5,386,90,2026-03-08
5756,1152,1,292,20,2026-02-28
5757,1152,2,57,85,2026-02-20
5758,1152,3,7,89,2026-03-08
5759,1152,4,480,84,2026-02-20
5760,1152,5,459,81,2026-02-28
5761,1153,1,71,70,2026-02-28
5762,1153,2,276,59,2026-03-07
5763,1153,3,386,47,2026-02-17
5764,1153,4,342,44,2026-03-06
5765,1153,5,254,77,2026-03-08
5766,1154,1,411,73,2026-02-27
5767,1154,2,487,78,2026-02-20
5768,1154,3,395,81,2026-02-19
5769,1154,4,306,48,2026-02-15
5770,1154,5,123,73,2026-02-26
5771,1155,1,42,92,2026-02-11
5772,1155,2,123,44,2026-03-05
5773,1155,3,270,27,2026-02-20
5774,1155,4,337,84,2026-02-27
5775,1155,5,389,22,2026-02-21
5776,1156,1,221,85,2026-02-27
5777,1156,2,239,32,2026-03-08
5778,1156,3,479,27,2026-02-26
5779,1156,4,23,46,2026-03-06
5780,1156,5,285,97,2026-02-18
5781,1157,1,458,35,2026-03-06
5782,1157,2,367,88,2026-02-18
5783,1157,3,70,33,2026-02-23
5784,1157,4,9,99,2026-03-07
5785,1157,5,340,32,2026-03-03
5786,1158,1,110,34,2026-02-18
5787,1158,2,498,89,2026-03-05
5788,1158,3,153,59,2026-02-28
5789,1158,4,441,98,2026-03-11
5790,1158,5,422,24,2026-02-23
5791,1159,1,496,33,2026-02-16
5792,1159,2,326,67,2026-03-07
5793,1159,3,106,49,2026-02-19
5794,1159,4,436,57,2026-03-05
5795,1159,5,15,96,2026-02-27
5796,1160,1,270,42,2026-02-28
5797,1160,2,351,66,2026-02-11
5798,1160,3,278,57,2026-02-27
5799,1160,4,485,92,2026-02-20
5800,1160,5,494,56,2026-03-12
5801,1161,1,126,77,2026-03-12
5802,1161,2,350,52,2026-02-18
5803,1161,3,142,23,2026-03-12
5804,1161,4,260,28,2026-03-07
5805,1161,5,111,20,2026-02-13
5806,1162,1,229,24,2026-02-22
5807,1162,2,115,26,2026-02-23
5808,1162,3,460,69,2026-03-01
5809,1162,4,340,86,2026-02-28
5810,1162,5,330,62,2026-02-24
5811,1163,1,433,64,2026-02-19
5812,1163,2,89,92,2026-03-08
5813,1163,3,212,33,2026-03-09
5814,1163,4,448,61,2026-02-23
5815,1163,5,443,73,2026-02-28
5816,1164,1,344,94,2026-02-25
5817,1164,2,253,31,2026-02-15
5818,1164,3,211,43,2026-02-25
5819,1164,4,131,62,2026-03-04
5820,1164,5,456,69,2026-03-02
5821,1165,1,61,38,2026-02-15
5822,1165,2,88,29,2026-02-16
5823,1165,3,248,94,2026-03-02
5824,1165,4,471,29,2026-02-19
5825,1165,5,220,51,2026-03-06
5826,1166,1,436,93,2026-02-20
5827,1166,2,211,98,2026-02-20
5828,1166,3,263,47,2026-03-12
5829,1166,4,143,42,2026-03-08
5830,1166,5,27,36,2026-03-12
5831,1167,1,295,92,2026-03-09
5832,1167,2,459,100,2026-03-09
5833,1167,3,345,87,2026-02-17
5834,1167,4,36,77,2026-02-19
5835,1167,5,164,37,2026-02-15
5836,1168,1,258,47,2026-02-13
5837,1168,2,173,98,2026-02-12
5838,1168,3,51,76,2026-02-18
5839,1168,4,237,93,2026-02-17
5840,1168,5,68,81,2026-02-24
5841,1169,1,213,38,2026-03-07
5842,1169,2,77,62,2026-03-03
5843,1169,3,291,23,2026-02-20
5844,1169,4,37,74,2026-02-14
5845,1169,5,49,23,2026-03-08
5846,1170,1,383,24,2026-03-08
5847,1170,2,103,55,2026-03-07
5848,1170,3,164,30,2026-02-14
5849,1170,4,217,53,2026-02-11
5850,1170,5,478,82,2026-03-01
5851,1171,1,447,48,2026-02-24
5852,1171,2,324,98,2026-03-01
5853,1171,3,355,96,2026-02-15
5854,1171,4,91,72,2026-02-17
5855,1171,5,79,67,2026-03-02
5856,1172,1,447,27,2026-03-08
5857,1172,2,177,46,2026-03-10
5858,1172,3,6,83,2026-03-07
5859,1172,4,147,45,2026-02-15
5860,1172,5,448,80,2026-02-20
5861,1173,1,414,24,2026-03-12
5862,1173,2,90,35,2026-03-11
5863,1173,3,358,54,2026-03-09
5864,1173,4,25,75,2026-02-14
5865,1173,5,149,53,2026-03-05
5866,1174,1,233,34,2026-03-10
5867,1174,2,459,73,2026-02-14
5868,1174,3,83,46,2026-02-22
5869,1174,4,323,74,2026-02-25
5870,1174,5,24,63,2026-03-09
5871,1175,1,38,62,2026-03-05
5872,1175,2,455,34,2026-02-17
5873,1175,3,300,58,2026-03-03
5874,1175,4,35,99,2026-02-16
5875,1175,5,465,51,2026-02-13
5876,1176,1,393,52,2026-02-19
5877,1176,2,11,99,2026-03-03
5878,1176,3,59,39,2026-02-11
5879,1176,4,138,70,2026-02-27
5880,1176,5,127,43,2026-02-15
5881,1177,1,181,59,2026-02-16
5882,1177,2,221,47,2026-02-15
5883,1177,3,499,56,2026-02-25
5884,1177,4,474,53,2026-03-06
5885,1177,5,404,69,2026-02-28
5886,1178,1,25,61,2026-03-01
5887,1178,2,413,99,2026-02-21
5888,1178,3,404,26,2026-02-15
5889,1178,4,146,65,2026-02-28
5890,1178,5,304,77,2026-03-09
5891,1179,1,296,95,2026-02-16
5892,1179,2,421,35,2026-03-06
5893,1179,3,90,72,2026-03-02
5894,1179,4,214,65,2026-03-10
5895,1179,5,114,40,2026-02-28
5896,1180,1,417,36,2026-02-19
5897,1180,2,171,72,2026-03-05
5898,1180,3,90,47,2026-02-18
5899,1180,4,87,30,2026-02-26
5900,1180,5,160,25,2026-02-13
5901,1181,1,71,70,2026-02-26
5902,1181,2,296,63,2026-02-19
5903,1181,3,434,23,2026-03-12
5904,1181,4,298,85,2026-02-19
5905,1181,5,132,34,2026-03-09
5906,1182,1,157,90,2026-02-22
5907,1182,2,166,36,2026-02-28
5908,1182,3,167,70,2026-02-11
5909,1182,4,381,71,2026-02-20
5910,1182,5,77,69,2026-02-27
5911,1183,1,140,91,2026-03-05
5912,1183,2,385,68,2026-03-11
5913,1183,3,55,60,2026-02-27
5914,1183,4,347,52,2026-02-13
5915,1183,5,76,60,2026-02-17
5916,1184,1,341,81,2026-03-05
5917,1184,2,286,64,2026-02-17
5918,1184,3,128,42,2026-02-23
5919,1184,4,26,36,2026-02-12
5920,1184,5,293,92,2026-02-28
5921,1185,1,22,58,2026-03-06
5922,1185,2,306,70,2026-02-28
5923,1185,3,329,87,2026-02-23
5924,1185,4,436,96,2026-03-07
5925,1185,5,290,76,2026-02-11
5926,1186,1,29,22,2026-02-12
5927,1186,2,300,93,2026-03-09
5928,1186,3,56,96,2026-02-11
5929,1186,4,449,52,2026-02-15
5930,1186,5,237,42,2026-02-24
5931,1187,1,131,98,2026-02-22
5932,1187,2,182,87,2026-02-16
5933,1187,3,158,58,2026-03-11
5934,1187,4,232,86,2026-02-20
5935,1187,5,313,81,2026-02-12
5936,1188,1,450,97,2026-02-27
5937,1188,2,107,41,2026-02-18
5938,1188,3,118,84,2026-02-12
5939,1188,4,381,58,2026-02-25
5940,1188,5,239,22,2026-02-19
5941,1189,1,47,66,2026-02-21
5942,1189,2,117,71,2026-02-28
5943,1189,3,328,71,2026-03-12
5944,1189,4,244,59,2026-03-10
5945,1189,5,269,75,2026-02-21
5946,1190,1,9,41,2026-03-11
5947,1190,2,165,94,2026-02-11
5948,1190,3,149,44,2026-02-19
5949,1190,4,308,94,2026-03-06
5950,1190,5,200,51,2026-03-01
5951,1191,1,202,88,2026-02-17
5952,1191,2,486,63,2026-02-24
5953,1191,3,56,80,2026-02-21
5954,1191,4,62,75,2026-02-12
5955,1191,5,54,78,2026-02-22
5956,1192,1,487,98,2026-02-22
5957,1192,2,307,55,2026-02-20
5958,1192,3,36,30,2026-02-25
5959,1192,4,9,70,2026-02-20
5960,1192,5,134,35,2026-02-17
5961,1193,1,473,45,2026-02-19
5962,1193,2,354,64,2026-02-17
5963,1193,3,385,72,2026-03-01
5964,1193,4,490,82,2026-02-16
5965,1193,5,58,83,2026-02-19
5966,1194,1,350,34,2026-02-26
5967,1194,2,229,29,2026-02-17
5968,1194,3,77,43,2026-03-03
5969,1194,4,444,38,2026-03-10
5970,1194,5,183,44,2026-02-25
5971,1195,1,349,67,2026-02-12
5972,1195,2,320,27,2026-03-10
5973,1195,3,144,53,2026-03-08
5974,1195,4,481,65,2026-03-08
5975,1195,5,401,31,2026-02-22
5976,1196,1,272,89,2026-02-18
5977,1196,2,471,80,2026-03-06
5978,1196,3,217,63,2026-03-05
5979,1196,4,454,84,2026-02-14
5980,1196,5,271,84,2026-03-07
5981,1197,1,160,80,2026-02-20
5982,1197,2,131,70,2026-03-11
5983,1197,3,5,61,2026-02-28
5984,1197,4,369,40,2026-03-04
5985,1197,5,216,80,2026-02-11
5986,1198,1,390,72,2026-02-16
5987,1198,2,364,88,2026-02-26
5988,1198,3,346,61,2026-02-12
5989,1198,4,262,33,2026-02-19
5990,1198,5,303,44,2026-03-04
5991,1199,1,20,93,2026-02-12
5992,1199,2,113,73,2026-02-27
5993,1199,3,87,63,2026-03-05
5994,1199,4,433,76,2026-02-15
5995,1199,5,189,26,2026-03-01
5996,1200,1,75,69,2026-02-25
5997,1200,2,451,52,2026-03-10
5998,1200,3,247,22,2026-02-15
5999,1200,4,82,92,2026-03-06
6000,1200,5,207,64,2026-02-16
6001,1201,1,322,83,2026-02-18
6002,1201,2,317,57,2026-03-07
6003,1201,3,49,87,2026-02-21
6004,1201,4,120,48,2026-02-28
6005,1201,5,170,74,2026-02-27
6006,1202,1,272,39,2026-03-12
6007,1202,2,177,81,2026-02-23
6008,1202,3,263,21,2026-03-07
6009,1202,4,327,100,2026-02-11
6010,1202,5,282,22,2026-03-07
6011,1203,1,448,75,2026-02-28
6012,1203,2,76,91,2026-03-06
6013,1203,3,277,24,2026-02-21
6014,1203,4,23,86,2026-03-03
6015,1203,5,234,96,2026-02-15
6016,1204,1,31,100,2026-02-20
6017,1204,2,257,61,2026-02-12
6018,1204,3,42,56,2026-03-02
6019,1204,4,16,61,2026-03-01
6020,1204,5,256,47,2026-02-25
6021,1205,1,119,71,2026-02-28
6022,1205,2,254,94,2026-02-19
6023,1205,3,448,72,2026-02-25
6024,1205,4,35,49,2026-02-25
6025,1205,5,289,29,2026-03-07
6026,1206,1,363,36,2026-02-24
6027,1206,2,78,83,2026-03-07
6028,1206,3,192,38,2026-02-25
6029,1206,4,297,90,2026-02-25
6030,1206,5,119,69,2026-02-22
6031,1207,1,390,23,2026-02-15
6032,1207,2,169,97,2026-03-01
6033,1207,3,199,74,2026-03-02
6034,1207,4,203,63,2026-03-04
6035,1207,5,83,79,2026-03-06
6036,1208,1,122,68,2026-02-23
6037,1208,2,395,49,2026-02-21
6038,1208,3,500,61,2026-03-01
6039,1208,4,364,87,2026-03-02
6040,1208,5,134,70,2026-02-16
6041,1209,1,75,90,2026-03-09
6042,1209,2,78,66,2026-02-13
6043,1209,3,249,46,2026-02-13
6044,1209,4,21,47,2026-02-27
6045,1209,5,276,22,2026-02-13
6046,1210,1,337,20,2026-02-19
6047,1210,2,193,91,2026-02-19
6048,1210,3,435,22,2026-02-27
6049,1210,4,164,57,2026-03-09
6050,1210,5,203,39,2026-03-02
6051,1211,1,326,73,2026-02-28
6052,1211,2,474,74,2026-03-02
6053,1211,3,0,42,2026-03-11
6054,1211,4,485,99,2026-02-22
6055,1211,5,170,34,2026-03-05
6056,1212,1,101,83,2026-03-07
6057,1212,2,295,96,2026-03-02
6058,1212,3,456,90,2026-02-27
6059,1212,4,353,84,2026-03-02
6060,1212,5,41,53,2026-02-25
6061,1213,1,252,31,2026-02-25
6062,1213,2,174,25,2026-02-23
6063,1213,3,116,83,2026-03-08
6064,1213,4,419,37,2026-03-09
6065,1213,5,386,82,2026-02-27
6066,1214,1,392,24,2026-03-04
6067,1214,2,173,81,2026-02-20
6068,1214,3,98,81,2026-02-15
6069,1214,4,0,68,2026-03-04
6070,1214,5,238,73,2026-03-09
6071,1215,1,149,41,2026-02-24
6072,1215,2,175,35,2026-02-26
6073,1215,3,48,51,2026-03-07
6074,1215,4,302,61,2026-02-17
6075,1215,5,307,89,2026-03-12
6076,1216,1,74,31,2026-02-16
6077,1216,2,318,75,2026-02-15
6078,1216,3,139,51,2026-02-19
6079,1216,4,266,49,2026-03-03
6080,1216,5,416,27,2026-03-02
6081,1217,1,321,44,2026-03-09
6082,1217,2,361,25,2026-03-05
6083,1217,3,389,44,2026-03-05
6084,1217,4,377,59,2026-03-05
6085,1217,5,475,53,2026-02-18
6086,1218,1,268,56,2026-02-20
6087,1218,2,411,78,2026-03-11
6088,1218,3,498,96,2026-03-04
6089,1218,4,434,87,2026-02-28
6090,1218,5,135,38,2026-03-11
6091,1219,1,114,77,2026-02-21
6092,1219,2,320,79,2026-02-23
6093,1219,3,97,35,2026-02-18
6094,1219,4,184,21,2026-02-20
6095,1219,5,236,20,2026-03-10
6096,1220,1,104,32,2026-03-11
6097,1220,2,1,86,2026-03-06
6098,1220,3,425,30,2026-02-22
6099,1220,4,448,80,2026-03-10
6100,1220,5,315,28,2026-02-18
6101,1221,1,70,47,2026-03-03
6102,1221,2,455,29,2026-02-28
6103,1221,3,425,57,2026-03-06
6104,1221,4,72,43,2026-02-20
6105,1221,5,39,41,2026-02-14
6106,1222,1,332,63,2026-03-09
6107,1222,2,452,36,2026-03-08
6108,1222,3,32,38,2026-02-21
6109,1222,4,390,50,2026-03-09
6110,1222,5,394,31,2026-02-25
6111,1223,1,130,100,2026-02-14
6112,1223,2,160,53,2026-02-20
6113,1223,3,265,66,2026-03-08
6114,1223,4,310,82,2026-02-14
6115,1223,5,195,43,2026-03-06
6116,1224,1,143,32,2026-03-09
6117,1224,2,178,88,2026-03-10
6118,1224,3,225,84,2026-03-04
6119,1224,4,188,64,2026-03-02
6120,1224,5,428,100,2026-02-17
6121,1225,1,379,61,2026-03-05
6122,1225,2,9,55,2026-03-07
6123,1225,3,454,47,2026-02-17
6124,1225,4,93,99,2026-03-12
6125,1225,5,306,42,2026-02-21
6126,1226,1,207,63,2026-02-13
6127,1226,2,173,76,2026-02-18
6128,1226,3,94,72,2026-02-19
6129,1226,4,445,64,2026-02-25
6130,1226,5,414,69,2026-02-21
6131,1227,1,440,36,2026-03-04
6132,1227,2,262,62,2026-02-12
6133,1227,3,215,86,2026-02-19
6134,1227,4,66,98,2026-03-01
6135,1227,5,82,48,2026-03-12
6136,1228,1,163,34,2026-02-24
6137,1228,2,154,30,2026-03-02
6138,1228,3,69,51,2026-03-02
6139,1228,4,377,71,2026-02-24
6140,1228,5,425,81,2026-02-22
6141,1229,1,257,36,2026-02-23
6142,1229,2,488,35,2026-02-16
6143,1229,3,187,37,2026-02-28
6144,1229,4,418,42,2026-03-11
6145,1229,5,0,34,2026-03-04
6146,1230,1,329,79,2026-03-11
6147,1230,2,264,39,2026-03-05
6148,1230,3,319,98,2026-02-17
6149,1230,4,397,100,2026-02-26
6150,1230,5,343,84,2026-02-17
6151,1231,1,28,38,2026-02-22
6152,1231,2,100,70,2026-02-23
6153,1231,3,56,32,2026-02-15
6154,1231,4,246,78,2026-03-12
6155,1231,5,114,47,2026-02-14
6156,1232,1,409,33,2026-02-28
6157,1232,2,153,40,2026-02-27
6158,1232,3,488,73,2026-02-27
6159,1232,4,171,61,2026-02-26
6160,1232,5,380,33,2026-02-26
6161,1233,1,1,53,2026-02-16
6162,1233,2,150,25,2026-02-12
6163,1233,3,56,32,2026-02-20
6164,1233,4,23,62,2026-03-12
6165,1233,5,470,49,2026-03-11
6166,1234,1,11,51,2026-03-11
6167,1234,2,114,86,2026-02-19
6168,1234,3,329,61,2026-02-13
6169,1234,4,224,89,2026-02-19
6170,1234,5,269,85,2026-03-08
6171,1235,1,35,98,2026-03-10
6172,1235,2,120,40,2026-02-13
6173,1235,3,289,71,2026-02-24
6174,1235,4,367,90,2026-02-11
6175,1235,5,335,83,2026-03-01
6176,1236,1,500,24,2026-02-28
6177,1236,2,423,100,2026-02-11
6178,1236,3,364,53,2026-02-25
6179,1236,4,217,43,2026-03-11
6180,1236,5,433,40,2026-03-06
6181,1237,1,490,41,2026-03-01
6182,1237,2,272,67,2026-02-18
6183,1237,3,65,76,2026-03-11
6184,1237,4,49,72,2026-02-17
6185,1237,5,276,47,2026-03-11
6186,1238,1,227,77,2026-03-11
6187,1238,2,88,26,2026-02-20
6188,1238,3,5,95,2026-02-17
6189,1238,4,63,94,2026-02-14
6190,1238,5,392,83,2026-03-04
6191,1239,1,309,61,2026-03-01
6192,1239,2,53,83,2026-03-07
6193,1239,3,414,71,2026-03-07
6194,1239,4,348,70,2026-02-15
6195,1239,5,140,26,2026-02-14
6196,1240,1,268,48,2026-02-15
6197,1240,2,10,34,2026-02-19
6198,1240,3,61,76,2026-02-13
6199,1240,4,478,69,2026-03-08
6200,1240,5,158,69,2026-02-26
6201,1241,1,169,65,2026-02-22
6202,1241,2,240,86,2026-02-17
6203,1241,3,60,20,2026-02-11
6204,1241,4,434,61,2026-03-02
6205,1241,5,203,80,2026-03-12
6206,1242,1,26,76,2026-03-02
6207,1242,2,185,49,2026-02-26
6208,1242,3,452,44,2026-03-03
6209,1242,4,405,36,2026-03-09
6210,1242,5,3,85,2026-02-27
6211,1243,1,123,79,2026-02-21
6212,1243,2,265,96,2026-03-10
6213,1243,3,90,94,2026-02-25
6214,1243,4,327,28,2026-02-17
6215,1243,5,254,39,2026-02-14
6216,1244,1,466,75,2026-03-06
6217,1244,2,408,94,2026-03-10
6218,1244,3,412,41,2026-03-10
6219,1244,4,176,42,2026-02-16
6220,1244,5,405,71,2026-03-08
6221,1245,1,297,52,2026-02-23
6222,1245,2,261,59,2026-03-06
6223,1245,3,168,26,2026-03-05
6224,1245,4,186,56,2026-03-05
6225,1245,5,90,95,2026-03-08
6226,1246,1,430,62,2026-02-14
6227,1246,2,58,73,2026-02-25
6228,1246,3,332,85,2026-02-20
6229,1246,4,95,44,2026-03-07
6230,1246,5,440,28,2026-03-05
6231,1247,1,271,72,2026-02-27
6232,1247,2,103,72,2026-02-16
6233,1247,3,198,61,2026-03-08
6234,1247,4,294,61,2026-02-27
6235,1247,5,497,86,2026-02-11
6236,1248,1,326,92,2026-02-22
6237,1248,2,284,55,2026-02-17
6238,1248,3,373,63,2026-02-24
6239,1248,4,280,51,2026-03-09
6240,1248,5,382,96,2026-03-04
6241,1249,1,224,69,2026-03-05
6242,1249,2,56,63,2026-02-18
6243,1249,3,240,63,2026-02-13
6244,1249,4,403,78,2026-02-24
6245,1249,5,107,37,2026-02-18
6246,1250,1,202,89,2026-02-26
6247,1250,2,189,50,2026-02-18
6248,1250,3,366,95,2026-03-11
6249,1250,4,499,61,2026-03-11
6250,1250,5,207,54,2026-02-26
6251,1251,1,351,70,2026-02-24
6252,1251,2,185,73,2026-02-27
6253,1251,3,418,81,2026-02-21
6254,1251,4,443,27,2026-02-21
6255,1251,5,408,77,2026-02-15
6256,1252,1,216,88,2026-03-12
6257,1252,2,306,27,2026-03-08
6258,1252,3,237,63,2026-03-10
6259,1252,4,116,67,2026-02-26
6260,1252,5,159,96,2026-03-03
6261,1253,1,373,96,2026-03-11
6262,1253,2,442,87,2026-03-09
6263,1253,3,25,88,2026-03-07
6264,1253,4,387,39,2026-03-12
6265,1253,5,268,46,2026-02-16
6266,1254,1,142,90,2026-02-21
6267,1254,2,217,97,2026-02-15
6268,1254,3,73,81,2026-02-16
6269,1254,4,249,55,2026-03-02
6270,1254,5,319,55,2026-03-01
6271,1255,1,357,69,2026-02-26
6272,1255,2,317,68,2026-02-21
6273,1255,3,341,33,2026-03-09
6274,1255,4,469,27,2026-02-13
6275,1255,5,74,82,2026-03-11
6276,1256,1,434,60,2026-02-16
6277,1256,2,457,54,2026-03-05
6278,1256,3,396,89,2026-02-13
6279,1256,4,326,46,2026-03-04
6280,1256,5,333,87,2026-02-23
6281,1257,1,260,90,2026-02-28
6282,1257,2,78,95,2026-03-07
6283,1257,3,189,56,2026-02-21
6284,1257,4,500,83,2026-03-02
6285,1257,5,366,76,2026-03-11
6286,1258,1,299,83,2026-02-14
6287,1258,2,361,29,2026-02-23
6288,1258,3,297,83,2026-03-09
6289,1258,4,89,100,2026-02-22
6290,1258,5,241,24,2026-02-28
6291,1259,1,468,100,2026-02-27
6292,1259,2,416,52,2026-02-13
6293,1259,3,188,97,2026-03-12
6294,1259,4,478,86,2026-02-18
6295,1259,5,132,48,2026-03-08
6296,1260,1,64,52,2026-02-12
6297,1260,2,368,64,2026-02-23
6298,1260,3,17,20,2026-02-16
6299,1260,4,312,96,2026-02-20
6300,1260,5,204,78,2026-03-10
6301,1261,1,359,77,2026-02-21
6302,1261,2,267,41,2026-02-23
6303,1261,3,169,62,2026-03-11
6304,1261,4,460,83,2026-02-26
6305,1261,5,241,43,2026-02-13
6306,1262,1,272,92,2026-02-22
6307,1262,2,88,47,2026-02-27
6308,1262,3,463,90,2026-02-20
6309,1262,4,230,53,2026-02-24
6310,1262,5,38,54,2026-03-05
6311,1263,1,373,42,2026-03-09
6312,1263,2,163,34,2026-02-12
6313,1263,3,367,39,2026-02-25
6314,1263,4,0,69,2026-02-18
6315,1263,5,137,51,2026-02-27
6316,1264,1,2,81,2026-02-16
